date,account_value
2022-03-19 08:00:00,11785.076581566378
2022-03-20 08:00:00,11642.934157196181
2022-03-21 08:00:00,11653.237700929289
2022-03-22 08:00:00,11982.081911570505
2022-03-23 08:00:00,11819.94371615208
2022-03-24 08:00:00,12266.837593540033
2022-03-25 08:00:00,12619.715108226537
2022-03-26 08:00:00,12424.645475256499
2022-03-27 08:00:00,12463.746935251213
2022-03-28 08:00:00,13166.46670206323
2022-03-29 08:00:00,13413.439640860159
2022-03-30 08:00:00,13308.487493881425
2022-03-31 08:00:00,13771.575455016122
2022-04-01 08:00:00,13398.019091378068
2022-04-02 08:00:00,14106.272948463224
2022-04-03 08:00:00,14091.125651336759
2022-04-04 08:00:00,14001.056065840434
2022-04-05 08:00:00,14150.286558007085
2022-04-06 08:00:00,13392.715991177156
2022-04-07 08:00:00,13200.856167772523
2022-04-08 08:00:00,13066.078666951991
2022-04-09 08:00:00,12858.176755400053
2022-04-10 08:00:00,12893.933994034916
2022-04-11 08:00:00,12309.302156923253
2022-04-12 08:00:00,12383.634832382006
2022-04-13 08:00:00,12230.666928226952
2022-04-14 08:00:00,12430.62536116586
2022-04-15 08:00:00,12312.94851960684
2022-04-16 08:00:00,12322.592167283068
2022-04-17 08:00:00,12342.324306073564
2022-04-18 08:00:00,12341.089826747091
2022-04-19 08:00:00,12342.324306073562
2022-04-20 08:00:00,12342.324306073562
2022-04-21 08:00:00,12341.08982674709
2022-04-22 08:00:00,12343.558785400035
2022-04-23 08:00:00,12342.324306073562
2022-04-24 08:00:00,12343.558785400035
2022-04-25 08:00:00,12342.324306073562
2022-04-26 08:00:00,12344.793264726506
2022-04-27 08:00:00,12343.558785400033
2022-04-28 08:00:00,12344.793264726504
2022-04-29 08:00:00,12344.793264726504
2022-04-30 08:00:00,12344.793264726504
2022-05-01 08:00:00,12344.793264726504
2022-05-02 08:00:00,12344.793264726504
2022-05-03 08:00:00,12344.793264726504
2022-05-04 08:00:00,12346.027744052977
2022-05-05 08:00:00,12346.027744052977
2022-05-06 08:00:00,12347.26222337945
2022-05-07 08:00:00,12348.496702705921
2022-05-08 08:00:00,12348.496702705921
2022-05-09 08:00:00,12349.731182032392
2022-05-10 08:00:00,12348.49670270592
2022-05-11 08:00:00,12352.200140685336
2022-05-12 08:00:00,12457.130883435515
2022-05-13 08:00:00,12359.607016644175
2022-05-14 08:00:00,12374.420768561844
2022-05-15 08:00:00,12359.607016644173
2022-05-16 08:00:00,12357.138057991226
2022-05-17 08:00:00,12358.3725373177
2022-05-18 08:00:00,12359.607016644173
2022-05-19 08:00:00,12360.841495970646
2022-05-20 08:00:00,12353.434620011809
2022-05-21 08:00:00,12362.07597529712
2022-05-22 08:00:00,12359.607016644175
2022-05-23 08:00:00,12355.903578664755
2022-05-24 08:00:00,12358.372537317702
2022-05-25 08:00:00,12358.372537317702
2022-05-26 08:00:00,12359.607016644175
2022-05-27 08:00:00,12359.607016644175
2022-05-28 08:00:00,12358.372537317702
2022-05-29 08:00:00,12358.372537317702
2022-05-30 08:00:00,12352.200140685336
2022-05-31 08:00:00,12353.434620011809
2022-06-01 08:00:00,12354.669099338282
2022-06-02 08:00:00,12355.903578664755
2022-06-03 08:00:00,12353.43462001181
2022-06-04 08:00:00,12354.669099338284
2022-06-05 08:00:00,12355.903578664756
2022-06-06 08:00:00,12354.669099338284
2022-06-07 08:00:00,12353.43462001181
2022-06-08 08:00:00,12350.965661358867
2022-06-09 08:00:00,12353.434620011813
2022-06-10 08:00:00,12354.669099338285
2022-06-11 08:00:00,12358.372537317704
2022-06-12 08:00:00,12359.607016644177
2022-06-13 08:00:00,12373.186289235373
2022-06-14 08:00:00,12363.310454623594
2022-06-15 08:00:00,12364.544933950066
2022-06-16 08:00:00,12359.607016644177
2022-06-17 08:00:00,12360.84149597065
2022-06-18 08:00:00,12360.84149597065
2022-06-19 08:00:00,12362.075975297123
2022-06-20 08:00:00,12360.84149597065
2022-06-21 08:00:00,12358.372537317706
2022-06-22 08:00:00,12359.607016644179
2022-06-23 08:00:00,12357.138057991231
2022-06-24 08:00:00,12354.669099338287
2022-06-25 08:00:00,12352.200140685341
2022-06-26 08:00:00,12354.669099338285
2022-06-27 08:00:00,12353.434620011813
2022-06-28 08:00:00,12358.372537317704
2022-06-29 08:00:00,12362.07597529712
2022-06-30 08:00:00,12360.841495970648
2022-07-01 08:00:00,12359.607016644175
2022-07-02 08:00:00,12360.841495970648
2022-07-03 08:00:00,12359.607016644175
2022-07-04 08:00:00,12358.372537317702
2022-07-05 08:00:00,12359.607016644175
2022-07-06 08:00:00,12357.138057991227
2022-07-07 08:00:00,12355.903578664755
2022-07-08 08:00:00,12353.43462001181
2022-07-09 08:00:00,12350.965661358867
2022-07-10 08:00:00,12352.200140685338
2022-07-11 08:00:00,12003.968140514773
2022-07-12 08:00:00,11580.427601486868
2022-07-13 08:00:00,11661.294287592113
2022-07-14 08:00:00,11666.122056183676
2022-07-15 08:00:00,12454.339057076853
2022-07-16 08:00:00,12318.633774010508
2022-07-17 08:00:00,13229.924819398451
2022-07-18 08:00:00,13225.957428908829
2022-07-19 08:00:00,13225.957428908829
2022-07-20 08:00:00,13223.312501915745
2022-07-21 08:00:00,13224.634965412286
2022-07-22 08:00:00,13221.990038419204
2022-07-23 08:00:00,13221.990038419204
2022-07-24 08:00:00,13225.957428908829
2022-07-25 08:00:00,12783.51615678619
2022-07-26 08:00:00,12093.861492516855
2022-07-27 08:00:00,12357.162790346109
2022-07-28 08:00:00,13373.86270830085
2022-07-29 08:00:00,13807.834829858572
2022-07-30 08:00:00,13956.58333397354
2022-07-31 08:00:00,14179.393838358335
2022-08-01 08:00:00,13796.088702311841
2022-08-02 08:00:00,13429.108635503235
2022-08-03 08:00:00,13680.283733373006
2022-08-04 08:00:00,13603.461991243132
2022-08-05 08:00:00,14223.26583996045
2022-08-06 08:00:00,14102.276337052157
2022-08-07 08:00:00,14061.541299919334
2022-08-08 08:00:00,14765.251502322486
2022-08-09 08:00:00,14190.407180221539
2022-08-10 08:00:00,14116.674261718254
2022-08-11 08:00:00,15037.845527251508
2022-08-12 08:00:00,14628.078706637474
2022-08-13 08:00:00,15384.38497810981
2022-08-14 08:00:00,15348.257467031126
2022-08-15 08:00:00,14782.160920117816
2022-08-16 08:00:00,14835.781460131482
2022-08-17 08:00:00,14622.274820390161
2022-08-18 08:00:00,14403.66471810575
2022-08-19 08:00:00,13249.08990273813
2022-08-20 08:00:00,13200.68711036233
2022-08-21 08:00:00,13304.881479683809
2022-08-22 08:00:00,13303.551124571351
2022-08-23 08:00:00,13303.551124571351
2022-08-24 08:00:00,13302.220769458894
2022-08-25 08:00:00,13303.55112457135
2022-08-26 08:00:00,13303.55112457135
2022-08-27 08:00:00,13303.55112457135
2022-08-28 08:00:00,13304.881479683807
2022-08-29 08:00:00,13304.881479683807
2022-08-30 08:00:00,13302.220769458892
2022-08-31 08:00:00,13303.551124571348
2022-09-01 08:00:00,13303.551124571348
2022-09-02 08:00:00,13303.551124571348
2022-09-03 08:00:00,13302.22076945889
2022-09-04 08:00:00,13303.551124571346
2022-09-05 08:00:00,13304.881479683803
2022-09-06 08:00:00,13304.881479683803
2022-09-07 08:00:00,13304.881479683803
2022-09-08 08:00:00,13303.551124571346
2022-09-09 08:00:00,13300.890414346431
2022-09-10 08:00:00,13298.229704121517
2022-09-11 08:00:00,13300.890414346431
2022-09-12 08:00:00,13623.246933793484
2022-09-13 08:00:00,13640.516181042372
2022-09-14 08:00:00,12602.1440514437
2022-09-15 08:00:00,12600.202734328604
2022-09-16 08:00:00,12340.8424704134
2022-09-17 08:00:00,12210.518349132442
2022-09-18 08:00:00,12301.813242752776
2022-09-19 08:00:00,12301.813242752776
2022-09-20 08:00:00,12303.043547107485
2022-09-21 08:00:00,12303.043547107485
2022-09-22 08:00:00,12303.043547107485
2022-09-23 08:00:00,12304.273851462196
2022-09-24 08:00:00,12304.273851462196
2022-09-25 08:00:00,12303.043547107485
2022-09-26 08:00:00,12303.043547107485
2022-09-27 08:00:00,12303.043547107485
2022-09-28 08:00:00,12304.273851462196
2022-09-29 08:00:00,12301.813242752774
2022-09-30 08:00:00,12301.813242752774
2022-10-01 08:00:00,12303.043547107483
2022-10-02 08:00:00,12304.273851462194
2022-10-03 08:00:00,12303.043547107483
2022-10-04 08:00:00,12300.582938398062
2022-10-05 08:00:00,12301.813242752774
2022-10-06 08:00:00,12300.582938398064
2022-10-07 08:00:00,12301.813242752776
2022-10-08 08:00:00,12301.813242752776
2022-10-09 08:00:00,12301.813242752776
2022-10-10 08:00:00,12301.813242752776
2022-10-11 08:00:00,12304.273851462198
2022-10-12 08:00:00,12304.273851462198
2022-10-13 08:00:00,12304.273851462198
2022-10-14 08:00:00,12303.043547107487
2022-10-15 08:00:00,12303.043547107487
2022-10-16 08:00:00,12301.813242752776
2022-10-17 08:00:00,12304.273851462198
2022-10-18 08:00:00,12303.043547107487
2022-10-19 08:00:00,12303.043547107487
2022-10-20 08:00:00,12303.043547107487
2022-10-21 08:00:00,12304.273851462198
2022-10-22 08:00:00,12303.043547107487
2022-10-23 08:00:00,12301.813242752776
2022-10-24 08:00:00,12301.813242752776
2022-10-25 08:00:00,12301.813242752776
2022-10-26 08:00:00,12299.352634043355
2022-10-27 08:00:00,12301.813242752776
2022-10-28 08:00:00,12300.582938398065
2022-10-29 08:00:00,12299.352634043355
2022-10-30 08:00:00,12300.582938398064
2022-10-31 08:00:00,12656.452040024911
2022-11-01 08:00:00,12413.119461718084
2022-11-02 08:00:00,12176.947979385584
2022-11-03 08:00:00,12210.212617342884
2022-11-04 08:00:00,12581.63576611792
2022-11-05 08:00:00,13152.703411388786
2022-11-06 08:00:00,13076.704815548252
2022-11-07 08:00:00,12413.991545275581
2022-11-08 08:00:00,11763.799509245615
2022-11-09 08:00:00,10233.20964965986
2022-11-10 08:00:00,9109.774763825872
2022-11-11 08:00:00,10085.73383832635
2022-11-12 08:00:00,9528.129273373295
2022-11-13 08:00:00,9242.966753170218
2022-11-14 08:00:00,9241.120928556506
2022-11-15 08:00:00,9239.275103942793
2022-11-16 08:00:00,9235.583454715364
2022-11-17 08:00:00,9233.737630101652
2022-11-18 08:00:00,9236.506367022223
2022-11-19 08:00:00,9238.352191635937
2022-11-20 08:00:00,9240.198016249653
2022-11-21 08:00:00,9242.043840863367
2022-11-22 08:00:00,9240.198016249653
2022-11-23 08:00:00,9238.352191635937
2022-11-24 08:00:00,9236.506367022224
2022-11-25 08:00:00,9234.660542408512
2022-11-26 08:00:00,9234.660542408512
2022-11-27 08:00:00,9234.660542408512
2022-11-28 08:00:00,9232.8147177948
2022-11-29 08:00:00,9231.891805487943
2022-11-30 08:00:00,9230.045980874229
2022-12-01 08:00:00,9228.200156260515
2022-12-02 08:00:00,9228.200156260515
2022-12-03 08:00:00,9228.200156260515
2022-12-04 08:00:00,9227.277243953658
2022-12-05 08:00:00,9227.277243953658
2022-12-06 08:00:00,9227.277243953658
2022-12-07 08:00:00,9228.200156260516
2022-12-08 08:00:00,9228.200156260516
2022-12-09 08:00:00,9228.200156260516
2022-12-10 08:00:00,9228.200156260516
2022-12-11 08:00:00,9229.123068567373
2022-12-12 08:00:00,9228.200156260516
2022-12-13 08:00:00,9225.431419339946
2022-12-14 08:00:00,9229.123068567373
2022-12-15 08:00:00,9227.27724395366
2022-12-16 08:00:00,9229.123068567373
2022-12-17 08:00:00,9227.27724395366
2022-12-18 08:00:00,9228.200156260518
2022-12-19 08:00:00,9227.277243953662
2022-12-20 08:00:00,9227.277243953662
2022-12-21 08:00:00,9228.20015626052
2022-12-22 08:00:00,9228.20015626052
2022-12-23 08:00:00,9229.123068567376
2022-12-24 08:00:00,9230.045980874233
2022-12-25 08:00:00,9230.045980874233
2022-12-26 08:00:00,9230.045980874233
2022-12-27 08:00:00,9230.968893181089
2022-12-28 08:00:00,9231.891805487945
2022-12-29 08:00:00,9231.891805487945
2022-12-30 08:00:00,9232.814717794801
2022-12-31 08:00:00,9233.73763010166
2023-01-01 08:00:00,9233.73763010166
2023-01-02 08:00:00,9232.814717794803
2023-01-03 08:00:00,9231.891805487947
2023-01-04 08:00:00,9231.891805487947
2023-01-05 08:00:00,9231.891805487947
2023-01-06 08:00:00,9232.814717794803
2023-01-07 08:00:00,9231.891805487947
2023-01-08 08:00:00,9229.123068567376
2023-01-09 08:00:00,9966.475157399553
2023-01-10 08:00:00,9899.528212305102
2023-01-11 08:00:00,9952.306561132453
2023-01-12 08:00:00,10158.546652390438
2023-01-13 08:00:00,10355.996284535851
2023-01-14 08:00:00,11654.222374623725
2023-01-15 08:00:00,11660.391103930957
2023-01-16 08:00:00,11740.981941265916
2023-01-17 08:00:00,11904.105195244485
2023-01-18 08:00:00,11750.369102965096
2023-01-19 08:00:00,11309.944334876738
2023-01-20 08:00:00,11369.93392940091
2023-01-21 08:00:00,12339.730805172168
2023-01-22 08:00:00,12256.242491940733
2023-01-23 08:00:00,12293.953126318494
2023-01-24 08:00:00,12349.669508518691
2023-01-25 08:00:00,11898.64044441328
2023-01-26 08:00:00,12199.167202791783
2023-01-27 08:00:00,12095.198934505645
2023-01-28 08:00:00,12207.472987986623
2023-01-29 08:00:00,12384.954054375115
2023-01-30 08:00:00,12167.764429687184
2023-01-31 08:00:00,12139.822487353527
2023-02-01 08:00:00,12124.822021679463
2023-02-02 08:00:00,12732.588151510758
2023-02-03 08:00:00,12610.070741783833
2023-02-04 08:00:00,12628.082397582762
2023-02-05 08:00:00,12617.419473520053
2023-02-06 08:00:00,12383.73808314589
2023-02-07 08:00:00,12429.186027027958
2023-02-08 08:00:00,12553.712156225143
2023-02-09 08:00:00,12228.01659864879
2023-02-10 08:00:00,11603.34634560787
2023-02-11 08:00:00,11549.74334052087
2023-02-12 08:00:00,11683.187321996691
2023-02-13 08:00:00,11338.117785984257
2023-02-14 08:00:00,11505.222436801907
2023-02-15 08:00:00,11837.689093630059
2023-02-16 08:00:00,12523.861319232821
2023-02-17 08:00:00,12221.14704677595
2023-02-18 08:00:00,12421.183314621983
2023-02-19 08:00:00,12526.517808999091
2023-02-20 08:00:00,12928.15858384161
2023-02-21 08:00:00,12616.266957640642
2023-02-22 08:00:00,12331.476837972845
2023-02-23 08:00:00,12310.384734402765
2023-02-24 08:00:00,12372.048052442124
2023-02-25 08:00:00,12009.504671682842
2023-02-26 08:00:00,12075.006332901277
2023-02-27 08:00:00,12150.4331806271
2023-02-28 08:00:00,12027.97730587687
2023-03-01 08:00:00,12162.566909349234
2023-03-02 08:00:00,11998.694586616237
2023-03-03 08:00:00,11588.505872861775
2023-03-04 08:00:00,11615.372566268998
2023-03-05 08:00:00,11622.174248350071
2023-03-06 08:00:00,11622.174248350071
2023-03-07 08:00:00,11623.33658200827
2023-03-08 08:00:00,11623.33658200827
2023-03-09 08:00:00,11624.498915666472
2023-03-10 08:00:00,11624.498915666472
2023-03-11 08:00:00,11557.083563490824
2023-03-12 08:00:00,11565.219899098229
2023-03-13 08:00:00,11586.141904945842
2023-03-14 08:00:00,11579.167902996636
2023-03-15 08:00:00,11572.193901047433
2023-03-16 08:00:00,11589.628905920443
2023-03-17 08:00:00,11598.927575186048
2023-03-18 08:00:00,11604.739243477052
2023-03-19 08:00:00,11593.115906895044
2023-03-20 08:00:00,11846.182341792262
2023-03-21 08:00:00,11689.307596657527
2023-03-22 08:00:00,11621.224627266563
2023-03-23 08:00:00,11477.583865806397
2023-03-24 08:00:00,11531.625278484486
2023-03-25 08:00:00,11311.720762478271
2023-03-26 08:00:00,11428.646047153496
2023-03-27 08:00:00,11401.033548139076
2023-03-28 08:00:00,11094.69630198705
2023-03-29 08:00:00,11452.162634388815
2023-03-30 08:00:00,11389.009115677649
2023-03-31 08:00:00,11277.768386106984
2023-04-01 08:00:00,11414.013207707429
2023-04-02 08:00:00,11404.164351540156
2023-04-03 08:00:00,11284.674465793274
2023-04-04 08:00:00,11418.893641077733
2023-04-05 08:00:00,11566.192567613405
2023-04-06 08:00:00,11380.672608717266
2023-04-07 08:00:00,11286.748051754736
2023-04-08 08:00:00,11363.020647946269
2023-04-09 08:00:00,11262.471240661482
2023-04-10 08:00:00,11341.46435314951
2023-04-11 08:00:00,11925.102347072325
2023-04-12 08:00:00,11916.991883857487
2023-04-13 08:00:00,12218.815968192064
2023-04-14 08:00:00,12594.663110057207
2023-04-15 08:00:00,12478.04022205739
2023-04-16 08:00:00,12428.555347115924
2023-04-17 08:00:00,12567.526480876291
2023-04-18 08:00:00,12752.195665361416
2023-04-19 08:00:00,12082.963687547606
2023-04-20 08:00:00,11852.32680287488
2023-04-21 08:00:00,11785.624545188708
2023-04-22 08:00:00,11583.689781022596
2023-04-23 08:00:00,11779.416834779668
2023-04-24 08:00:00,11704.668486556371
2023-04-25 08:00:00,11562.04748058563
2023-04-26 08:00:00,12016.639223011765
2023-04-27 08:00:00,11792.417914359467
2023-04-28 08:00:00,11858.316683553327
2023-04-29 08:00:00,11962.625399922174
2023-04-30 08:00:00,11973.326663259348
2023-05-01 08:00:00,11859.422028891908
2023-05-02 08:00:00,11688.942432033526
2023-05-03 08:00:00,11645.594813992551
2023-05-04 08:00:00,11878.937640663655
2023-05-05 08:00:00,11853.464193758437
2023-05-06 08:00:00,11965.849866087343
2023-05-07 08:00:00,11815.98125441143
2023-05-08 08:00:00,11821.89397521528
2023-05-09 08:00:00,11820.71143105451
2023-05-10 08:00:00,11823.076519376049
2023-05-11 08:00:00,11823.076519376049
2023-05-12 08:00:00,11821.89397521528
2023-05-13 08:00:00,11823.076519376049
2023-05-14 08:00:00,11823.076519376049
2023-05-15 08:00:00,11824.25906353682
2023-05-16 08:00:00,11825.441607697589
2023-05-17 08:00:00,11824.25906353682
2023-05-18 08:00:00,11824.25906353682
2023-05-19 08:00:00,11823.076519376049
2023-05-20 08:00:00,11821.89397521528
2023-05-21 08:00:00,11821.89397521528
2023-05-22 08:00:00,11824.25906353682
2023-05-23 08:00:00,11823.076519376049
2023-05-24 08:00:00,11824.25906353682
2023-05-25 08:00:00,11821.89397521528
2023-05-26 08:00:00,11824.25906353682
2023-05-27 08:00:00,11824.25906353682
2023-05-28 08:00:00,11821.89397521528
2023-05-29 08:00:00,11821.89397521528
2023-05-30 08:00:00,11821.89397521528
2023-05-31 08:00:00,11823.076519376049
2023-06-01 08:00:00,11823.076519376049
2023-06-02 08:00:00,11824.25906353682
2023-06-03 08:00:00,11823.076519376049
2023-06-04 08:00:00,11824.25906353682
2023-06-05 08:00:00,11823.076519376049
2023-06-06 08:00:00,11819.52888689374
2023-06-07 08:00:00,11818.34634273297
2023-06-08 08:00:00,11818.34634273297
2023-06-09 08:00:00,11823.07651937605
2023-06-10 08:00:00,11817.163798572203
2023-06-11 08:00:00,11815.981254411432
2023-06-12 08:00:00,11817.1637985722
2023-06-13 08:00:00,11824.25906353682
2023-06-14 08:00:00,11823.076519376049
2023-06-15 08:00:00,11836.084505144514
2023-06-16 08:00:00,11838.449593466055
2023-06-17 08:00:00,11832.536872662204
2023-06-18 08:00:00,11828.989240179895
2023-06-19 08:00:00,11827.806696019125
2023-06-20 08:00:00,11831.354328501435
2023-06-21 08:00:00,11826.624151858356
2023-06-22 08:00:00,11825.441607697585
2023-06-23 08:00:00,11823.076519376045
2023-06-24 08:00:00,11821.893975215276
2023-06-25 08:00:00,11823.076519376045
2023-06-26 08:00:00,11674.977611595425
2023-06-27 08:00:00,11678.91044168201
2023-06-28 08:00:00,11472.430530222382
2023-06-29 08:00:00,11834.254972418015
2023-06-30 08:00:00,12076.709602269722
2023-07-01 08:00:00,12053.33102061003
2023-07-02 08:00:00,12192.004696866357
2023-07-03 08:00:00,12353.346611084813
2023-07-04 08:00:00,12297.297991545718
2023-07-05 08:00:00,12014.226935944698
2023-07-06 08:00:00,12261.491383284705
2023-07-07 08:00:00,12087.358184817691
2023-07-08 08:00:00,12383.620674885531
2023-07-09 08:00:00,12336.179760034742
2023-07-10 08:00:00,12325.72800403406
2023-07-11 08:00:00,12567.208817361186
2023-07-12 08:00:00,12662.607576566856
2023-07-13 08:00:00,12648.451784367775
2023-07-14 08:00:00,13706.636083103005
2023-07-15 08:00:00,13621.057451008308
2023-07-16 08:00:00,13504.450088097059
2023-07-17 08:00:00,13248.859094428384
2023-07-18 08:00:00,12915.66128537428
2023-07-19 08:00:00,13159.811499622907
2023-07-20 08:00:00,13300.510972863789
2023-07-21 08:00:00,13020.436881887184
2023-07-22 08:00:00,13036.328988135287
2023-07-23 08:00:00,12898.092303683352
2023-07-24 08:00:00,12654.134827357708
2023-07-25 08:00:00,12579.753660143348
2023-07-26 08:00:00,12643.843375764734
2023-07-27 08:00:00,12971.347035187016
2023-07-28 08:00:00,12834.340770569468
2023-07-29 08:00:00,12889.211908998597
2023-07-30 08:00:00,12914.548145120418
2023-07-31 08:00:00,12863.76892548361
2023-08-01 08:00:00,12664.58236023338
2023-08-02 08:00:00,12807.306729586797
2023-08-03 08:00:00,12558.153165633992
2023-08-04 08:00:00,12593.872104361508
2023-08-05 08:00:00,12565.59470114111
2023-08-06 08:00:00,12661.049614594913
2023-08-07 08:00:00,12668.639413544619
2023-08-08 08:00:00,12667.374447053002
2023-08-09 08:00:00,12661.049614594915
2023-08-10 08:00:00,12659.784648103298
2023-08-11 08:00:00,12664.844514069768
2023-08-12 08:00:00,12658.51968161168
2023-08-13 08:00:00,12657.254715120063
